date,home_team,away_team,home_goals,away_goals,is_neutral,is_intl,home_xg,away_xg,xg_available,home_elo,away_elo,home_avg_attack,home_avg_defense,away_avg_attack,away_avg_defense,home_avg_overall,away_avg_overall
2014-08-01,Rubin Kazan,Spartak Moscow,0,4,0,0,1.19659,2.19129,1,1500.0,1500.0,,,,,,
2014-08-02,Ural,Mordovya,2,3,0,0,1.15656,2.15557,1,1500.0,1500.0,,,,,,
2014-08-02,CSKA Moscow,Torpedo Moscow,4,1,0,0,3.13827,0.578158,1,1500.0,1500.0,,,,,,
2014-08-02,Arsenal Tula,Zenit St. Petersburg,0,4,0,0,0.767575,2.48554,1,1500.0,1500.0,,,,,,
2014-08-03,Lokomotiv Moscow,FC Krasnodar,0,0,0,0,0.793814,0.733761,1,1500.0,1500.0,,,,,,
2014-08-03,Kuban Krasnodar,FC Ufa,2,0,0,0,2.04538,0.0390915,1,1500.0,1500.0,,,,,,
2014-08-03,Dinamo Moscow,FC Rostov,7,3,0,0,4.81401,0.600496,1,1500.0,1500.0,,,,,,
2014-08-04,FK Akhmat,Amkar,4,0,0,0,2.1776,0.325138,1,1500.0,1500.0,,,,,,
2014-08-08,Reims,Paris Saint Germain,2,2,0,0,1.36787,2.65538,1,1500.0,1500.0,,,,,,
2014-08-08,Kuban Krasnodar,FC Rostov,2,2,0,0,2.05495,0.382065,1,1508.5707376518324,1491.4292623481676,,,,,,
2014-08-08,Amkar,FC Ufa,0,1,0,0,0.360411,0.190173,1,1491.4292623481676,1491.4292623481676,,,,,,
2014-08-09,Mordovya,CSKA Moscow,0,1,0,0,0.435517,1.54445,1,1511.4292623481676,1508.5707376518324,,,,,,
2014-08-09,FK Akhmat,Rubin Kazan,1,1,0,0,0.427576,0.695471,1,1508.5707376518324,1488.5707376518324,,,,,,
2014-08-09,Nice,Toulouse,3,2,0,0,2.21481,1.56361,1,1500.0,1500.0,,,,,,
2014-08-09,SC Bastia,Marseille,3,3,0,0,1.39689,1.31751,1,1500.0,1500.0,,,,,,
2014-08-09,Zenit St. Petersburg,Torpedo Moscow,8,1,0,0,5.27931,0.971363,1,1511.4292623481676,1491.4292623481676,,,,,,
2014-08-09,Evian Thonon Gaillard,Caen,0,3,0,0,0.813737,1.23869,1,1500.0,1500.0,,,,,,
2014-08-09,Guingamp,Saint-Etienne,0,2,0,0,0.63294,1.49532,1,1500.0,1500.0,,,,,,
2014-08-09,Lille,Metz,0,0,0,0,1.54468,0.0571371,1,1500.0,1500.0,,,,,,
2014-08-09,Montpellier,Bordeaux,0,1,0,0,1.01756,0.750184,1,1500.0,1500.0,,,,,,
2014-08-09,Nantes,Lens,1,0,0,0,1.025,0.167128,1,1500.0,1500.0,,,,,,
2014-08-10,Dinamo Moscow,Spartak Moscow,1,2,0,0,0.470186,1.2314,1,1508.5707376518324,1511.4292623481676,,,,,,
2014-08-10,Ural,FC Krasnodar,1,1,0,0,0.537186,1.05965,1,1488.5707376518324,1501.4292623481676,,,,,,
2014-08-10,Arsenal Tula,Lokomotiv Moscow,0,2,0,0,0.793735,2.19601,1,1488.5707376518324,1498.5707376518324,,,,,,
2014-08-10,Lyon,Rennes,2,0,0,0,2.064,0.375946,1,1500.0,1500.0,,,,,,
2014-08-10,Monaco,Lorient,1,2,0,0,2.09333,1.6254,1,1500.0,1500.0,,,,,,
2014-08-12,Torpedo Moscow,Amkar,1,1,0,0,0.954046,0.617434,1,1483.4171982823527,1480.0,,,,,,
2014-08-13,CSKA Moscow,FK Akhmat,1,0,0,0,1.16511,1.12884,1,1520.0804977734979,1506.5828017176473,,,,,,
2014-08-13,Arsenal Tula,Rubin Kazan,0,0,0,0,1.25115,0.75607,1,1477.4245049765866,1490.5586735860174,,,,,,
2014-08-13,Ural,Zenit St. Petersburg,1,2,0,0,0.501385,1.36352,1,1487.5057737698698,1519.4413264139826,,,,,,
2014-08-13,FC Ufa,Dinamo Moscow,0,2,0,0,1.29986,1.15316,1,1502.8585246963353,1497.2221626144474,,,,,,
2014-08-14,FC Krasnodar,Spartak Moscow,4,0,0,0,3.24782,0.253954,1,1502.4942262301302,1522.7778373855526,,,,,,
2014-08-14,Lokomotiv Moscow,FC Rostov,2,1,0,0,1.13475,1.13306,1,1509.7169703270781,1493.3380470713712,,,,,,
2014-08-15,Caen,Lille,0,1,0,0,0.273799,0.945961,1,1511.4292623481676,1498.5707376518324,,,,,,
2014-08-15,Mordovya,Kuban Krasnodar,0,0,0,0,0.319693,0.230331,1,1499.9195022265021,1506.6619529286288,,,,,,
2014-08-16,Toulouse,Lyon,2,1,0,0,1.43956,1.28964,1,1491.4292623481676,1508.5707376518324,,,,,,
2014-08-16,Rennes,Evian Thonon Gaillard,6,2,0,0,1.81988,1.06246,1,1491.4292623481676,1488.5707376518324,,,,,,
2014-08-16,Metz,Nantes,1,1,0,0,1.21778,0.623268,1,1501.4292623481676,1508.5707376518324,,,,,,
2014-08-16,Lorient,Nice,0,0,0,0,1.03357,0.326763,1,1511.4292623481676,1508.5707376518324,,,,,,
2014-08-16,Paris Saint Germain,SC Bastia,2,0,0,0,1.50758,0.164539,1,1501.4292623481676,1498.5707376518324,,,,,,
2014-08-16,Lens,Guingamp,0,1,0,0,0.908766,1.00409,1,1491.4292623481676,1488.5707376518324,,,,,,
2014-08-16,Leicester,Everton,2,2,0,0,1.2783,0.613273,1,1500.0,1500.0,,,,,,
2014-08-16,Queens Park Rangers,Hull,0,1,0,0,1.90067,1.11757,1,1500.0,1500.0,,,,,,
2014-08-16,Ural,Torpedo Moscow,0,2,0,0,1.41621,1.24904,1,1476.9863051957518,1481.8917285913633,,,,,,
2014-08-16,Zenit St. Petersburg,FC Ufa,1,0,0,0,1.89274,0.0754628,1,1529.9607949881006,1491.2707302648782,,,,,,
2014-08-16,Manchester United,Swansea,1,2,0,0,1.16635,0.278076,1,1500.0,1500.0,,,,,,
2014-08-16,Stoke,Aston Villa,0,1,0,0,0.423368,0.909774,1,1500.0,1500.0,,,,,,
2014-08-16,West Bromwich Albion,Sunderland,2,2,0,0,1.68343,0.991901,1,1500.0,1500.0,,,,,,
2014-08-16,West Ham,Tottenham,0,1,0,0,1.8531,1.01706,1,1500.0,1500.0,,,,,,
2014-08-16,Arsenal,Crystal Palace,2,1,0,0,1.55411,0.158151,1,1500.0,1500.0,,,,,,
2014-08-17,Bordeaux,Monaco,4,1,0,0,3.76512,0.575148,1,1511.4292623481676,1488.5707376518324,,,,,,
2014-08-17,Saint-Etienne,Reims,3,1,0,0,2.42892,0.285467,1,1511.4292623481676,1498.5707376518324,,,,,,
2014-08-17,Marseille,Montpellier,0,2,0,0,1.10223,1.55953,1,1501.4292623481676,1488.5707376518324,,,,,,
2014-08-17,Newcastle United,Manchester City,0,2,0,0,0.965583,1.48053,1,1500.0,1500.0,,,,,,
2014-08-17,Liverpool,Southampton,2,1,0,0,1.33192,1.55248,1,1500.0,1500.0,,,,,,
2014-08-17,FC Rostov,FC Krasnodar,0,2,0,0,1.97411,1.05955,1,1485.2256746195787,1511.6409993825457,,,,,,
2014-08-17,Rubin Kazan,Lokomotiv Moscow,1,1,0,0,1.32708,0.530823,1,1491.6157931168455,1517.8293427788706,,,,,,
2014-08-17,Arsenal Tula,Dinamo Moscow,1,2,0,0,1.02861,2.68242,1,1476.3673854457586,1508.8099570459044,,,,,,
2014-08-17,CSKA Moscow,Spartak Moscow,0,1,0,0,0.880551,1.1632,1,1528.2729673038623,1513.631064233137,,,,,,
2014-08-18,Kuban Krasnodar,Amkar,1,0,0,0,1.15919,0.316348,1,1507.9006115079726,1481.5254696909894,,,,,,
2014-08-18,FK Akhmat,Mordovya,1,0,0,0,0.710709,0.172829,1,1498.3903321872829,1498.6808436471583,,,,,,
2014-08-18,Burnley,Chelsea,1,3,0,0,0.371141,2.12996,1,1500.0,1500.0,,,,,,
2014-08-22,FK Akhmat,Arsenal Tula,3,0,0,0,1.62482,0.588019,1,1506.9692615983201,1465.862471763954,,,,,,
2014-08-22,Bayern Munich,Wolfsburg,2,1,0,0,2.57012,1.19842,1,1500.0,1500.0,,,,,,
2014-08-22,Evian Thonon Gaillard,Paris Saint Germain,0,0,0,0,0.632883,0.388902,1,1480.0804977734979,1509.9195022265021,,,,,,
2014-08-23,Reims,Caen,0,2,0,0,1.8721,1.80265,1,1490.3604664465024,1499.6395335534976,,,,,,
2014-08-23,Nice,Bordeaux,1,3,0,0,0.830133,1.39097,1,1510.0804977734979,1519.3624336896225,,,,,,
2014-08-23,Lille,Lorient,2,0,0,0,0.782421,0.335937,1,1510.3604664465024,1509.9195022265021,,,,,,
2014-08-23,Guingamp,Marseille,0,1,0,0,0.452052,0.708459,1,1500.0804977734979,1489.6395335534976,,,,,,
2014-08-23,Granada,Deportivo La Coruna,2,1,0,0,0.548351,0.379371,1,1500.0,1500.0,,,,,,
2014-08-23,Montpellier,Metz,2,0,0,0,1.59321,1.5187,1,1500.3604664465024,1500.2019140148554,,,,,,
2014-08-23,Malaga,Athletic Club,1,0,0,0,1.32107,1.14151,1,1500.0,1500.0,,,,,,
2014-08-23,Almeria,Espanyol,1,1,0,0,0.978788,0.399306,1,1500.0,1500.0,,,,,,
2014-08-23,Sevilla,Valencia,1,1,0,0,1.17197,1.74903,1,1500.0,1500.0,,,,,,
2014-08-23,SC Bastia,Toulouse,1,0,0,0,1.14876,0.714399,1,1490.0804977734979,1500.4863276135525,,,,,,
2014-08-23,Southampton,West Bromwich Albion,0,0,0,0,0.665853,0.665791,1,1491.4292623481676,1498.5707376518324,,,,,,
2014-08-23,Zenit St. Petersburg,Amkar,2,0,0,0,1.55724,0.197221,1,1537.4621289641918,1473.6889854167525,,,,,,
2014-08-23,Eintracht Frankfurt,Freiburg,1,0,0,0,1.75331,1.38084,1,1500.0,1500.0,,,,,,
2014-08-23,Hertha Berlin,Werder Bremen,2,2,0,0,1.75585,1.19453,1,1500.0,1500.0,,,,,,
2014-08-23,Hannover 96,Schalke 04,2,1,0,0,1.17979,0.956665,1,1500.0,1500.0,,,,,,
2014-08-23,Hoffenheim,Augsburg,2,0,0,0,1.52873,0.280777,1,1500.0,1500.0,,,,,,
2014-08-23,Chelsea,Leicester,2,0,0,0,2.02939,0.550894,1,1511.4292623481676,1498.5707376518324,,,,,,
2014-08-23,Crystal Palace,West Ham,1,3,0,0,0.617283,1.33957,1,1491.4292623481676,1488.5707376518324,,,,,,
2014-08-23,Swansea,Burnley,1,0,0,0,0.914215,0.843331,1,1511.4292623481676,1488.5707376518324,,,,,,
2014-08-23,Everton,Arsenal,2,2,0,0,1.33429,1.43355,1,1501.4292623481676,1508.5707376518324,,,,,,
2014-08-23,Aston Villa,Newcastle United,0,0,0,0,0.507525,0.699295,1,1511.4292623481676,1488.5707376518324,,,,,,
2014-08-23,FC Ufa,Spartak Moscow,1,2,0,0,0.395761,2.35689,1,1483.769396288787,1525.4704325871792,,,,,,
2014-08-23,FC Cologne,Hamburger SV,0,0,0,0,0.522276,0.913337,1,1500.0,1500.0,,,,,,
2014-08-23,Borussia Dortmund,Bayer Leverkusen,0,2,0,0,0.482324,1.14915,1,1500.0,1500.0,,,,,,
2014-08-23,Rubin Kazan,CSKA Moscow,2,1,0,0,1.8365,1.60649,1,1490.9322316981838,1516.4335989498202,,,,,,
2014-08-24,Celta Vigo,Getafe,3,1,0,0,1.91721,0.673965,1,1500.0,1500.0,,,,,,
2014-08-24,Eibar,Real Sociedad,1,0,0,0,0.465398,0.975523,1,1500.0,1500.0,,,,,,
2014-08-24,FC Rostov,Mordovya,2,1,0,0,0.842692,0.795556,1,1474.547893847835,1490.101914236121,,,,,,
2014-08-24,Kuban Krasnodar,Lokomotiv Moscow,2,1,0,0,0.797377,1.801,1,1515.7370957822095,1518.5129041975322,,,,,,
2014-08-24,Torpedo Moscow,FC Krasnodar,0,3,0,0,0.850627,0.909639,1,1493.1824152763854,1522.3187801542895,,,,,,
2014-08-24,Dinamo Moscow,Ural,2,0,0,0,3.66586,0.220406,1,1519.314870727709,1465.6956185107297,,,,,,
2014-08-24,Hull,Stoke,1,1,0,0,0.870175,1.60916,1,1511.4292623481676,1488.5707376518324,,,,,,
2014-08-24,Levante,Villarreal,0,2,0,0,0.345435,3.01412,1,1500.0,1500.0,,,,,,
2014-08-24,Sunderland,Manchester United,1,1,0,0,0.666489,0.941557,1,1501.4292623481676,1488.5707376518324,,,,,,
2014-08-24,Paderborn,Mainz 05,2,2,0,0,0.35254,1.84123,1,1500.0,1500.0,,,,,,
2014-08-24,Borussia M.Gladbach,VfB Stuttgart,1,1,0,0,2.40939,0.433199,1,1500.0,1500.0,,,,,,
2014-08-24,Lyon,Lens,0,1,0,0,0.907071,1.83188,1,1499.5136723864475,1479.9195022265021,,,,,,
2014-08-24,Saint-Etienne,Rennes,0,0,0,0,1.16489,0.364811,1,1519.6395335534976,1499.9195022265021,,,,,,
2014-08-24,Nantes,Monaco,0,1,0,0,2.58841,0.835173,1,1509.7980859851446,1480.6375663103775,,,,,,
2014-08-24,Barcelona,Elche,3,0,0,0,1.54124,0.10804,1,1500.0,1500.0,,,,,,
2014-08-24,Tottenham,Queens Park Rangers,4,0,0,0,2.38894,1.07617,1,1511.4292623481676,1488.5707376518324,,,,,,
2014-08-25,Rayo Vallecano,Atletico Madrid,0,0,0,0,0.357337,0.901586,1,1500.0,1500.0,,,,,,
2014-08-25,Real Madrid,Cordoba,2,0,0,0,0.612645,0.37841,1,1500.0,1500.0,,,,,,
2014-08-25,Manchester City,Liverpool,3,1,0,0,1.31375,0.901889,1,1511.4292623481676,1508.5707376518324,,,,,,
2014-08-29,Augsburg,Borussia Dortmund,2,3,0,0,1.00422,2.30342,1,1491.4292623481676,1488.5707376518324,,,,,,
2014-08-29,Getafe,Almeria,1,0,0,0,1.31774,1.31079,1,1491.4292623481676,1498.5707376518324,,,,,,
2014-08-29,Valencia,Malaga,3,0,0,0,1.96863,1.13196,1,1501.4292623481676,1508.5707376518324,,,,,,
2014-08-29,Marseille,Nice,4,0,0,0,4.68663,0.699986,1,1501.3618253029695,1498.9138739526325,,,,,,
2014-08-29,Ural,FK Akhmat,0,1,0,0,0.847584,1.15159,1,1458.592631645339,1514.4054936298471,,,,,,
2014-08-30,Everton,Chelsea,3,6,0,0,1.4491,2.02665,1,1500.2019140148554,1519.6395335534976,,,,,,
2014-08-30,Burnley,Manchester United,0,0,0,0,0.513746,0.467281,1,1480.6375663103775,1490.3604664465024,,,,,,
2014-08-30,Manchester City,Stoke,0,1,0,0,0.891768,0.299792,1,1519.9195022265021,1490.6375663103775,,,,,,
2014-08-30,Newcastle United,Crystal Palace,3,3,0,0,1.69776,1.66056,1,1490.6375663103775,1479.9195022265021,,,,,,
2014-08-30,Queens Park Rangers,Sunderland,1,0,0,0,1.27277,0.964343,1,1480.6375663103775,1499.6395335534976,,,,,,
2014-08-30,Swansea,West Bromwich Albion,3,0,0,0,2.02641,0.696665,1,1519.3624336896225,1499.7980859851446,,,,,,
2014-08-30,Monaco,Lille,1,1,0,0,1.74105,0.209403,1,1492.8773651295899,1518.9187736598294,,,,,,
2014-08-30,Nantes,Montpellier,1,0,0,0,1.27017,0.127161,1,1497.5582871659321,1508.926734107258,,,,,,
2014-08-30,Toulouse,Evian Thonon Gaillard,1,0,0,0,0.851431,0.710663,1,1491.621031495808,1479.5008681158906,,,,,,
2014-08-30,Caen,Rennes,0,1,0,0,0.419379,1.17366,1,1510.8062388214487,1501.8996972251884,,,,,,
2014-08-30,Lens,Reims,4,2,0,0,2.67759,1.28585,1,1491.8962164474904,1479.1937611785513,,,,,,
2014-08-30,Lorient,Guingamp,4,0,0,0,2.04974,0.607468,1,1501.3611950131751,1488.358206024026,,,,,,
2014-08-30,West Ham,Southampton,1,3,0,0,0.635223,1.57513,1,1500.0804977734979,1490.2019140148554,,,,,,
2014-08-30,Hamburger SV,Paderborn,0,3,0,0,1.14049,2.37004,1,1501.4292623481676,1498.5707376518324,,,,,,
2014-08-30,Bayer Leverkusen,Hertha Berlin,4,2,0,0,2.53036,0.712547,1,1511.4292623481676,1498.5707376518324,,,,,,
2014-08-30,Espanyol,Sevilla,1,2,0,0,0.945745,1.36011,1,1501.4292623481676,1498.5707376518324,,,,,,
2014-08-30,Atletico Madrid,Eibar,2,1,0,0,1.37146,0.855113,1,1501.4292623481676,1508.5707376518324,,,,,,
2014-08-30,Roma,Fiorentina,2,0,0,0,2.24014,0.377616,1,1500.0,1500.0,,,,,,
2014-08-30,Arsenal Tula,Kuban Krasnodar,0,1,0,0,0.946525,1.4656,1,1458.4262397324271,1524.386183351879,,,,,,
2014-08-30,Cordoba,Celta Vigo,1,1,0,0,0.241504,0.786352,1,1491.4292623481676,1508.5707376518324,,,,,,
2014-08-30,Amkar,Spartak Moscow,2,0,0,0,1.4545,0.848683,1,1466.8514005976695,1535.7092505454768,,,,,,
2014-08-30,VfB Stuttgart,FC Cologne,0,2,0,0,0.722885,1.2983,1,1501.4292623481676,1498.5707376518324,,,,,,
2014-08-30,Mordovya,Torpedo Moscow,1,0,0,0,1.12186,2.44006,1,1481.0901135324036,1482.5826323613285,,,,,,
2014-08-30,Chievo,Juventus,0,1,0,0,0.502227,2.37394,1,1500.0,1500.0,,,,,,
2014-08-30,Schalke 04,Bayern Munich,1,1,0,0,1.30795,1.50328,1,1491.4292623481676,1508.5707376518324,,,,,,
2014-08-30,Wolfsburg,Eintracht Frankfurt,2,2,0,0,1.00484,1.59633,1,1491.4292623481676,1508.5707376518324,,,,,,
2014-08-30,Werder Bremen,Hoffenheim,1,1,0,0,2.51429,1.29948,1,1501.4292623481676,1508.5707376518324,,,,,,
2014-08-30,Athletic Club,Levante,3,0,0,0,2.25621,0.331502,1,1491.4292623481676,1488.5707376518324,,,,,,
2014-08-31,Cesena,Parma,1,0,0,0,1.09417,0.438551,1,1500.0,1500.0,,,,,,
2014-08-31,Genoa,Napoli,1,2,0,0,0.520545,1.79022,1,1500.0,1500.0,,,,,,
2014-08-31,Sassuolo,Cagliari,1,1,0,0,1.08028,0.852461,1,1500.0,1500.0,,,,,,
2014-08-31,Udinese,Empoli,2,0,0,0,1.68654,0.68925,1,1500.0,1500.0,,,,,,
2014-08-31,Palermo,Sampdoria,1,1,0,0,0.922943,0.803464,1,1500.0,1500.0,,,,,,
2014-08-31,Deportivo La Coruna,Rayo Vallecano,2,2,0,0,1.89944,2.23586,1,1491.4292623481676,1498.5707376518324,,,,,,
2014-08-31,Real Sociedad,Real Madrid,4,2,0,0,2.74099,2.31574,1,1491.4292623481676,1508.5707376518324,,,,,,
2014-08-31,Bordeaux,SC Bastia,1,1,0,0,1.35871,1.03398,1,1530.529057510488,1498.9457938912424,,,,,,
2014-08-31,Metz,Lyon,2,1,0,0,1.50793,2.14951,1,1491.6356463541,1487.5369581654593,,,,,,
2014-08-31,Paris Saint Germain,Saint-Etienne,5,0,0,0,1.60888,0.384577,1,1510.4991318841094,1517.6593385548113,,,,,,
2014-08-31,Leicester,Arsenal,1,1,0,0,0.809743,2.29649,1,1490.3604664465024,1509.7980859851446,,,,,,
2014-08-31,Tottenham,Liverpool,0,3,0,0,0.48592,2.74317,1,1519.3624336896225,1500.0804977734979,,,,,,
2014-08-31,Aston Villa,Hull,2,1,0,0,0.639316,0.28888,1,1509.3624336896225,1509.3624336896225,,,,,,
2014-08-31,Freiburg,Borussia M.Gladbach,0,0,0,0,1.30113,0.321709,1,1491.4292623481676,1498.5707376518324,,,,,,
2014-08-31,Mainz 05,Hannover 96,0,0,0,0,1.0088,0.561787,1,1501.4292623481676,1508.5707376518324,,,,,,
2014-08-31,Villarreal,Barcelona,0,1,0,0,1.10836,3.12545,1,1511.4292623481676,1508.5707376518324,,,,,,
2014-08-31,AC Milan,Lazio,3,1,0,0,2.01129,2.03815,1,1500.0,1500.0,,,,,,
2014-08-31,Torino,Inter,0,0,0,0,1.09973,1.31374,1,1500.0,1500.0,,,,,,
2014-08-31,FC Krasnodar,Dinamo Moscow,0,2,0,0,0.891462,1.1706,1,1532.9185630693464,1526.4178575930996,,,,,,
2014-08-31,Atalanta,Verona,0,0,0,0,0.880993,0.727137,1,1500.0,1500.0,,,,,,
2014-08-31,Elche,Granada,1,1,0,0,1.35652,0.762738,1,1491.4292623481676,1508.5707376518324,,,,,,
2014-08-31,CSKA Moscow,FC Rostov,6,0,0,0,3.60484,0.209485,1,1507.1375599596956,1483.5596945515524,,,,,,
2014-08-31,Rubin Kazan,FC Ufa,1,1,0,0,1.7471,0.591905,1,1500.2282706883084,1473.5305783304893,,,,,,
2014-08-31,Lokomotiv Moscow,Zenit St. Petersburg,0,1,0,0,0.712147,1.15499,1,1509.8638166278627,1544.299713783275,,,,,,
2014-09-12,Bayer Leverkusen,Werder Bremen,3,3,0,0,1.98321,1.72618,1,1519.6395335534976,1500.2019140148554,,,,,,
2014-09-12,Almeria,Cordoba,1,1,0,0,1.03628,0.763656,1,1489.7980859851446,1490.4863276135525,,,,,,
2014-09-12,Lyon,Monaco,2,1,0,0,1.78993,0.920354,1,1479.0815805082573,1492.1888724090652,,,,,,
2014-09-13,Stoke,Leicester,0,1,0,0,1.64782,0.598313,1,1502.8806841944258,1489.4830723356345,,,,,,
2014-09-13,Sunderland,Tottenham,2,2,0,0,0.338966,2.03694,1,1490.5293688417128,1507.3943566735181,,,,,,
2014-09-13,West Bromwich Albion,Everton,0,2,0,0,0.602059,0.807492,1,1491.7739753723947,1489.3245199039875,,,,,,
2014-09-13,Liverpool,Aston Villa,0,1,0,0,0.728097,0.701676,1,1512.0485747896023,1517.933171341455,,,,,,
2014-09-13,SC Bastia,Lens,1,1,0,0,0.689205,0.302581,1,1501.2517222763622,1500.1108361555216,,,,,,
2014-09-13,Borussia M.Gladbach,Schalke 04,4,1,0,0,3.37955,1.81788,1,1499.7980859851446,1490.4863276135525,,,,,,
2014-09-13,CSKA Moscow,Arsenal Tula,2,1,0,0,1.81451,0.305538,1,1515.0509199590394,1448.8852809985733,,,,,,
2014-09-13,Lokomotiv Moscow,Mordovya,1,1,0,0,1.80768,0.413487,1,1499.4161451571226,1489.7029573778009,,,,,,
2014-09-13,Zenit St. Petersburg,Dinamo Moscow,3,2,0,0,1.21353,0.577028,1,1554.747385254015,1538.02989300976,,,,,,
2014-09-13,FC Rostov,Rubin Kazan,1,2,0,0,0.656702,1.55467,1,1475.6463345522086,1498.0559075451372,,,,,,
2014-09-13,Hoffenheim,Wolfsburg,1,1,0,0,1.15845,1.63553,1,1509.7980859851446,1490.4863276135525,,,,,,
2014-09-13,Bayern Munich,VfB Stuttgart,2,0,0,0,1.22987,0.310166,1,1509.5136723864475,1489.9195022265021,,,,,,
2014-09-13,Southampton,Newcastle United,4,0,0,0,2.11739,1.15026,1,1501.9084949289706,1488.907536628851,,,,,,
2014-09-13,Crystal Palace,Burnley,0,0,0,0,0.780534,1.2493,1,1481.6495319080286,1479.483463568116,,,,,,
2014-09-13,Montpellier,Lorient,1,0,0,0,1.48717,0.37765,1,1500.0340798450607,1509.5674416882844,,,,,,
2014-09-13,Arsenal,Manchester City,2,2,0,0,2.07804,2.30834,1,1510.6754800960125,1507.6763843424537,,,,,,
2014-09-13,Nice,Metz,1,0,0,0,0.787783,0.509534,1,1490.4120841277327,1500.091024011302,,,,,,
2014-09-13,Reims,Toulouse,2,0,0,0,0.295284,1.54377,1,1470.97914147052,1499.8518815233847,,,,,,
2014-09-13,Saint-Etienne,Caen,1,0,0,0,1.40877,0.54212,1,1508.886155873928,1499.1268336087423,,,,,,
2014-09-13,Rennes,Paris Saint Germain,1,1,0,0,0.28586,1.49453,1,1513.5791024378948,1519.2723145649927,,,,,,
2014-09-13,Celta Vigo,Real Sociedad,2,2,0,0,2.85395,1.30012,1,1509.5136723864475,1500.4863276135525,,,,,,
2014-09-13,Paderborn,FC Cologne,0,0,0,0,0.327136,0.386458,1,1510.0804977734979,1510.0804977734979,,,,,,
2014-09-13,Empoli,Roma,0,1,0,0,0.593046,1.37321,1,1491.4292623481676,1508.5707376518324,,,,,,
2014-09-13,Juventus,Udinese,2,0,0,0,1.10828,0.201525,1,1511.4292623481676,1508.5707376518324,,,,,,
2014-09-13,Barcelona,Athletic Club,2,0,0,0,2.1772,0.0979707,1,1520.0804977734979,1499.9195022265021,,,,,,
2014-09-13,Borussia Dortmund,Freiburg,3,1,0,0,1.71642,0.261915,1,1500.0804977734979,1490.2019140148554,,,,,,
2014-09-13,Malaga,Levante,0,0,0,0,0.819725,0.358265,1,1499.7980859851446,1480.0804977734979,,,,,,
2014-09-13,Real Madrid,Atletico Madrid,1,2,0,0,1.58778,1.11054,1,1499.5136723864475,1510.2019140148554,,,,,,
2014-09-13,Chelsea,Swansea,4,2,0,0,3.56581,1.02153,1,1530.5169276643655,1527.3865443023724,,,,,,
2014-09-13,Hertha Berlin,Mainz 05,1,3,0,0,1.71631,2.36643,1,1490.3604664465024,1500.2019140148554,,,,,,
2014-09-14,Eintracht Frankfurt,Augsburg,0,1,0,0,0.845902,1.00028,1,1509.5136723864475,1479.9195022265021,,,,,,
2014-09-14,Evian Thonon Gaillard,Marseille,1,3,0,0,0.912171,1.12115,1,1471.270018088314,1509.8636151278693,,,,,,
2014-09-14,Parma,AC Milan,4,5,0,0,1.43019,3.77794,1,1491.4292623481676,1508.5707376518324,,,,,,
2014-09-14,Inter,Sassuolo,7,0,0,0,3.96571,0.483421,1,1501.4292623481676,1498.5707376518324,,,,,,
2014-09-14,Cagliari,Atalanta,1,2,0,0,3.00775,0.616984,1,1501.4292623481676,1498.5707376518324,,,,,,
2014-09-14,Fiorentina,Genoa,0,0,0,0,2.09923,0.230085,1,1491.4292623481676,1488.5707376518324,,,,,,
2014-09-14,Napoli,Chievo,0,1,0,0,2.2055,0.667533,1,1511.4292623481676,1488.5707376518324,,,,,,
2014-09-14,Sampdoria,Torino,2,0,0,0,0.421195,0.389513,1,1501.4292623481676,1498.5707376518324,,,,,,
2014-09-14,Granada,Villarreal,0,0,0,0,0.421198,0.634854,1,1509.5136723864475,1499.9195022265021,,,,,,
2014-09-14,Sevilla,Getafe,2,0,0,0,2.03978,0.30148,1,1510.0804977734979,1500.2019140148554,,,,,,
2014-09-14,Valencia,Espanyol,3,1,0,0,1.86199,1.09215,1,1510.2019140148554,1489.9195022265021,,,,,,
2014-09-14,Rayo Vallecano,Elche,2,3,0,0,1.42044,0.570631,1,1499.7980859851446,1490.4863276135525,,,,,,
2014-09-14,Lille,Nantes,2,0,0,0,1.46293,0.987708,1,1519.607266380354,1506.4509414281295,,,,,,
2014-09-14,Guingamp,Bordeaux,2,1,0,0,1.68757,0.289488,1,1480.1519593489168,1528.2231291253681,,,,,,
2014-09-14,Lazio,Cesena,3,0,0,0,1.55271,0.154651,1,1491.4292623481676,1508.5707376518324,,,,,,
2014-09-14,Hannover 96,Hamburger SV,2,0,0,0,2.22631,0.976735,1,1509.7980859851446,1489.9195022265021,,,,,,
2014-09-14,FC Krasnodar,FC Ufa,0,2,0,0,2.0646,0.284849,1,1521.306527652686,1475.7029414736605,,,,,,
2014-09-14,Manchester United,Queens Park Rangers,4,0,0,0,2.20911,0.563524,1,1491.514569188764,1489.7477310221623,,,,,,
2014-09-14,Spartak Moscow,Torpedo Moscow,3,1,0,0,2.58205,0.696589,1,1525.1670103722724,1473.9697885159312,,,,,,
2014-09-15,Hull,West Ham,2,2,0,0,0.439084,0.661678,1,1500.7916960377902,1488.3739168593827,,,,,,
2014-09-15,FK Akhmat,Kuban Krasnodar,0,0,0,0,0.349373,0.129176,1,1524.238201622011,1533.9271420857328,,,,,,
2014-09-15,Amkar,Ural,2,1,0,0,2.41613,0.264105,1,1477.3936407708738,1448.759923653175,,,,,,
